endpoint_id,endpoint,method,day,call_count,auth_fail_rate,p95_latency_ms,lifecycle_state,is_zombie,is_shadow,anomaly
569,/v1/customers/{customerId}/documents,POST,18,1334,0.0091,132.6,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,19,1462,0.0054,116.6,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,20,1493,0.0181,127.5,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,21,1428,0.012,122.8,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,22,1472,0.0109,75.0,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,23,1475,0.0103,125.6,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,24,1337,0.0044,132.7,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,25,1460,0.008,116.2,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,26,1226,0.0064,112.7,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,27,1423,0.0147,117.1,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,28,1564,0.0073,133.5,active,0,0,0
569,/v1/customers/{customerId}/documents,POST,29,1466,0.0153,69.7,active,0,0,0
570,/v3/upi/pay,POST,0,249,0.0112,236.7,deprecated,0,0,0
570,/v3/upi/pay,POST,1,275,0.0276,185.5,deprecated,0,0,0
570,/v3/upi/pay,POST,2,233,0.0198,288.1,deprecated,0,0,0
570,/v3/upi/pay,POST,3,241,0.0255,214.2,deprecated,0,0,0
570,/v3/upi/pay,POST,4,222,0.0315,241.4,deprecated,0,0,0
570,/v3/upi/pay,POST,5,227,0.0288,222.8,deprecated,0,0,0
570,/v3/upi/pay,POST,6,205,0.0383,289.2,deprecated,0,0,0
570,/v3/upi/pay,POST,7,181,0.0108,225.9,deprecated,0,0,0
570,/v3/upi/pay,POST,8,192,0.0313,223.7,deprecated,0,0,0
570,/v3/upi/pay,POST,9,178,0.0285,248.7,deprecated,0,0,0
570,/v3/upi/pay,POST,10,179,0.0212,185.1,deprecated,0,0,0
570,/v3/upi/pay,POST,11,151,0.0285,201.8,deprecated,0,0,0
570,/v3/upi/pay,POST,12,174,0.0305,219.3,deprecated,0,0,0
570,/v3/upi/pay,POST,13,146,0.0258,231.2,deprecated,0,0,0
570,/v3/upi/pay,POST,14,141,0.0361,268.9,deprecated,0,0,0
570,/v3/upi/pay,POST,15,147,0.0283,267.6,deprecated,0,0,0
570,/v3/upi/pay,POST,16,128,0.0329,230.1,deprecated,0,0,0
570,/v3/upi/pay,POST,17,117,0.0327,190.7,deprecated,0,0,0
570,/v3/upi/pay,POST,18,140,0.0276,291.9,deprecated,0,0,0
570,/v3/upi/pay,POST,19,119,0.0171,256.8,deprecated,0,0,0
570,/v3/upi/pay,POST,20,108,0.038,324.6,deprecated,0,0,0
570,/v3/upi/pay,POST,21,109,0.0201,272.3,deprecated,0,0,0
570,/v3/upi/pay,POST,22,99,0.0233,221.3,deprecated,0,0,0
570,/v3/upi/pay,POST,23,95,0.0376,276.5,deprecated,0,0,0
570,/v3/upi/pay,POST,24,99,0.037,259.9,deprecated,0,0,0
570,/v3/upi/pay,POST,25,58,0.0404,222.5,deprecated,0,0,0
570,/v3/upi/pay,POST,26,60,0.0419,289.7,deprecated,0,0,0
570,/v3/upi/pay,POST,27,47,0.0185,242.5,deprecated,0,0,0
570,/v3/upi/pay,POST,28,74,0.0426,287.6,deprecated,0,0,0
570,/v3/upi/pay,POST,29,52,0.0208,241.2,deprecated,0,0,0
571,/v1/kyc/verify,GET,0,1361,0.0354,235.6,deprecated,0,0,0
571,/v1/kyc/verify,GET,1,1343,0.0312,224.9,deprecated,0,0,0
571,/v1/kyc/verify,GET,2,1219,0.0286,237.6,deprecated,0,0,0
571,/v1/kyc/verify,GET,3,1260,0.0236,250.2,deprecated,0,0,0
571,/v1/kyc/verify,GET,4,1192,0.0391,209.5,deprecated,0,0,0
571,/v1/kyc/verify,GET,5,1129,0.0197,236.5,deprecated,0,0,0
571,/v1/kyc/verify,GET,6,1168,0.0206,275.0,deprecated,0,0,0
571,/v1/kyc/verify,GET,7,1132,0.0191,258.6,deprecated,0,0,0
571,/v1/kyc/verify,GET,8,1164,0.011,268.5,deprecated,0,0,0
571,/v1/kyc/verify,GET,9,1071,0.0163,206.4,deprecated,0,0,0
571,/v1/kyc/verify,GET,10,976,0.038,223.9,deprecated,0,0,0
571,/v1/kyc/verify,GET,11,993,0.0311,237.2,deprecated,0,0,0
571,/v1/kyc/verify,GET,12,845,0.0207,332.2,deprecated,0,0,0
571,/v1/kyc/verify,GET,13,805,0.0293,286.6,deprecated,0,0,0
571,/v1/kyc/verify,GET,14,800,0.0104,236.0,deprecated,0,0,0
571,/v1/kyc/verify,GET,15,740,0.0436,168.3,deprecated,0,0,0
571,/v1/kyc/verify,GET,16,760,0.0313,278.6,deprecated,0,0,0
571,/v1/kyc/verify,GET,17,610,0.0129,183.7,deprecated,0,0,0
571,/v1/kyc/verify,GET,18,712,0.0411,189.3,deprecated,0,0,0
571,/v1/kyc/verify,GET,19,614,0.022,219.6,deprecated,0,0,0
571,/v1/kyc/verify,GET,20,537,0.0405,216.0,deprecated,0,0,0
571,/v1/kyc/verify,GET,21,571,0.0317,315.4,deprecated,0,0,0
571,/v1/kyc/verify,GET,22,447,0.0253,299.9,deprecated,0,0,0
571,/v1/kyc/verify,GET,23,459,0.0167,154.3,deprecated,0,0,0
571,/v1/kyc/verify,GET,24,473,0.0391,195.0,deprecated,0,0,0
571,/v1/kyc/verify,GET,25,406,0.0184,187.7,deprecated,0,0,0
571,/v1/kyc/verify,GET,26,493,0.0355,272.8,deprecated,0,0,0
571,/v1/kyc/verify,GET,27,392,0.0278,346.4,deprecated,0,0,0
571,/v1/kyc/verify,GET,28,372,0.0417,200.6,deprecated,0,0,0
571,/v1/kyc/verify,GET,29,231,0.016,247.7,deprecated,0,0,0
572,/v1/accounts/{accountId}/holds,GET,0,37,0.1314,914.8,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,1,14,0.1334,1037.3,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,2,8,0.1929,847.4,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,3,7,0.1874,618.9,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,4,31,0.0784,653.0,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,5,18,0.1065,466.9,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,6,32,0.261,735.5,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,7,24,0.1929,804.5,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,8,12,0.1521,736.9,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,9,0,0.1526,816.1,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,10,20,0.086,870.8,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,11,15,0.0729,875.0,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,12,17,0.1781,10.0,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,13,28,0.1651,1049.4,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,14,17,0.1335,431.3,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,15,27,0.1125,449.6,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,16,30,0.1052,563.0,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,17,26,0.1003,1004.9,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,18,22,0.1856,494.4,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,19,20,0.1161,471.8,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,20,26,0.1062,456.6,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,21,24,0.1426,401.7,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,22,24,0.1752,665.5,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,23,21,0.2261,442.0,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,24,31,0.057,869.1,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,25,9,0.1364,638.3,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,26,8,0.1245,519.3,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,27,12,0.115,151.9,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,28,38,0.1948,570.0,orphaned,0,0,0
572,/v1/accounts/{accountId}/holds,GET,29,6,0.2155,651.0,orphaned,0,0,0
573,/v1/cards/{cardId}/limit,POST,0,1728,0.0098,126.5,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,1,1682,0.004,108.1,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,2,1367,0.0138,115.8,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,3,1589,0.0073,127.5,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,4,1456,0.0039,106.6,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,5,1613,0.0107,116.7,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,6,1574,0.0072,124.2,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,7,1655,0.0081,117.5,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,8,1629,0.013,125.6,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,9,1606,0.0094,142.1,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,10,1527,0.0075,113.9,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,11,1621,0.0108,116.0,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,12,1567,0.0264,130.6,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,13,1768,0.0125,139.6,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,14,1580,0.012,119.4,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,15,1532,0.0119,105.3,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,16,1594,0.0033,99.2,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,17,1465,0.0186,111.8,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,18,1650,0.0134,137.2,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,19,1618,0.0166,126.0,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,20,1574,0.0056,115.6,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,21,1455,0.0066,119.3,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,22,1598,0.0073,97.3,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,23,1559,0.0042,92.3,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,24,1612,0.0145,97.9,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,25,1537,0.0086,112.1,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,26,1603,0.0148,137.1,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,27,1587,0.0018,114.1,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,28,1666,0.0054,157.1,active,0,0,0
573,/v1/cards/{cardId}/limit,POST,29,1505,0.01,76.3,active,0,0,0
574,/v1/fd/book,GET,0,0,0.1462,549.5,orphaned,0,0,0
574,/v1/fd/book,GET,1,13,0.0648,879.3,orphaned,0,0,0
574,/v1/fd/book,GET,2,4,0.1054,167.8,orphaned,0,0,0
574,/v1/fd/book,GET,3,0,0.0913,679.2,orphaned,0,0,0
574,/v1/fd/book,GET,4,0,0.1876,230.7,orphaned,0,0,0
574,/v1/fd/book,GET,5,7,0.2273,690.9,orphaned,0,0,0
574,/v1/fd/book,GET,6,13,0.1016,811.6,orphaned,0,0,0
574,/v1/fd/book,GET,7,0,0.2176,526.5,orphaned,0,0,0
574,/v1/fd/book,GET,8,2,0.241,834.2,orphaned,0,0,0
574,/v1/fd/book,GET,9,0,0.15,381.6,orphaned,0,0,0
574,/v1/fd/book,GET,10,2,0.1399,834.0,orphaned,0,0,0
574,/v1/fd/book,GET,11,1,0.1661,507.9,orphaned,0,0,0
574,/v1/fd/book,GET,12,6,0.1599,448.9,orphaned,0,0,0
574,/v1/fd/book,GET,13,0,0.2338,327.2,orphaned,0,0,0
574,/v1/fd/book,GET,14,0,0.254,480.3,orphaned,0,0,0
574,/v1/fd/book,GET,15,0,0.161,568.3,orphaned,0,0,0
574,/v1/fd/book,GET,16,8,0.1127,671.8,orphaned,0,0,0
574,/v1/fd/book,GET,17,0,0.1435,479.8,orphaned,0,0,0
574,/v1/fd/book,GET,18,28,0.1229,655.4,orphaned,0,0,0
574,/v1/fd/book,GET,19,0,0.0764,574.3,orphaned,0,0,0
574,/v1/fd/book,GET,20,0,0.1889,570.2,orphaned,0,0,0
574,/v1/fd/book,GET,21,0,0.1912,573.4,orphaned,0,0,0
574,/v1/fd/book,GET,22,11,0.15,569.2,orphaned,0,0,0
574,/v1/fd/book,GET,23,16,0.0469,849.6,orphaned,0,0,0
574,/v1/fd/book,GET,24,0,0.0857,479.1,orphaned,0,0,0
574,/v1/fd/book,GET,25,0,0.1787,853.9,orphaned,0,0,0
574,/v1/fd/book,GET,26,0,0.1982,663.8,orphaned,0,0,0
574,/v1/fd/book,GET,27,0,0.107,619.0,orphaned,0,0,0
574,/v1/fd/book,GET,28,10,0.1835,1030.7,orphaned,0,0,0
574,/v1/fd/book,GET,29,0,0.1998,316.9,orphaned,0,0,0
575,/v1/accounts/{accountId}/balance,GET,0,1535,0.0013,121.6,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,1,1328,0.0001,111.4,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,2,1452,0.0119,128.2,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,3,1433,0.0155,138.7,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,4,1419,0.0019,112.9,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,5,1373,0.0121,125.8,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,6,1336,0.0112,134.1,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,7,1539,0.0087,135.5,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,8,1373,0.0108,136.9,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,9,1320,0.0018,126.5,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,10,1271,0.0056,114.0,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,11,1343,0.0039,110.5,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,12,1347,0.0161,116.9,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,13,1442,0.0046,122.3,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,14,1413,0.015,136.4,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,15,1319,0.0184,137.9,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,16,1380,0.0147,79.7,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,17,1437,0.0013,119.7,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,18,1417,0.0097,145.3,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,19,1476,0.0171,110.3,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,20,1416,0.0116,100.5,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,21,1399,0.0101,122.9,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,22,1287,0.0071,107.4,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,23,1276,0.0075,122.1,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,24,1294,0.0109,137.8,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,25,1355,0.0104,139.0,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,26,1186,0.0016,114.4,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,27,1426,0.0033,132.5,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,28,1383,0.0066,115.4,active,0,0,0
575,/v1/accounts/{accountId}/balance,GET,29,1367,0.0135,140.2,active,0,0,0
576,/v1/fd/book,POST,0,12103,0.0843,325.5,orphaned,1,0,0
576,/v1/fd/book,POST,1,11791,0.0392,456.9,orphaned,1,0,0
576,/v1/fd/book,POST,2,12828,0.0477,441.9,orphaned,1,0,0
576,/v1/fd/book,POST,3,13907,0.0136,592.1,orphaned,1,0,0
576,/v1/fd/book,POST,4,12131,0.013,511.0,orphaned,1,0,0
576,/v1/fd/book,POST,5,13339,0.0489,472.5,orphaned,1,0,0
576,/v1/fd/book,POST,6,11818,0.048,549.0,orphaned,1,0,0
576,/v1/fd/book,POST,7,12719,0.0496,561.6,orphaned,1,0,0
576,/v1/fd/book,POST,8,12860,0.0372,423.0,orphaned,1,0,0
576,/v1/fd/book,POST,9,11146,0.0629,413.4,orphaned,1,0,0
576,/v1/fd/book,POST,10,12093,0.1132,473.9,orphaned,1,0,0
576,/v1/fd/book,POST,11,11604,0.0896,281.1,orphaned,1,0,0
576,/v1/fd/book,POST,12,13168,0.0901,299.5,orphaned,1,0,0
576,/v1/fd/book,POST,13,12492,0.0312,408.7,orphaned,1,0,0
576,/v1/fd/book,POST,14,13083,0.0536,313.7,orphaned,1,0,0
576,/v1/fd/book,POST,15,13194,0.0644,620.0,orphaned,1,0,0
576,/v1/fd/book,POST,16,13578,0.0392,468.1,orphaned,1,0,0
576,/v1/fd/book,POST,17,12210,0.074,434.2,orphaned,1,0,0
576,/v1/fd/book,POST,18,11261,0.0358,518.1,orphaned,1,0,0
576,/v1/fd/book,POST,19,9362,0.0441,444.2,orphaned,1,0,0
576,/v1/fd/book,POST,20,12199,0.0773,161.2,orphaned,1,0,0
576,/v1/fd/book,POST,21,12846,0.0532,414.9,orphaned,1,0,0
576,/v1/fd/book,POST,22,11162,0.062,247.5,orphaned,1,0,0
576,/v1/fd/book,POST,23,12203,0.0707,613.4,orphaned,1,0,0
576,/v1/fd/book,POST,24,11744,0.0362,511.6,orphaned,1,0,0
576,/v1/fd/book,POST,25,11877,0.0511,447.3,orphaned,1,0,0
576,/v1/fd/book,POST,26,10706,0.0431,494.8,orphaned,1,0,0
576,/v1/fd/book,POST,27,12239,0.0548,501.3,orphaned,1,0,0
576,/v1/fd/book,POST,28,14607,0.0513,287.8,orphaned,1,0,0
576,/v1/fd/book,POST,29,10347,0.0364,531.9,orphaned,1,0,0
577,/v1/cards/{cardId}/pin,POST,0,1430,0.0105,97.1,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,1,1513,0.0071,128.4,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,2,1441,0.0129,117.8,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,3,1599,0.0029,131.7,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,4,1522,0.0197,132.5,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,5,1450,0.0136,133.8,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,6,1531,0.0023,143.9,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,7,1569,0.0161,101.2,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,8,1607,0.0083,120.1,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,9,1519,0.0159,111.6,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,10,1598,0.0097,118.5,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,11,1395,0.0051,112.0,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,12,1614,0.0099,110.3,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,13,1504,0.0081,143.2,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,14,1478,0.0124,116.7,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,15,1357,0.0135,136.3,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,16,1554,0.0089,132.2,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,17,1509,0.0146,127.2,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,18,1587,0.0107,107.9,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,19,1614,0.0187,136.9,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,20,1665,0.0019,141.9,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,21,1455,0.0101,131.2,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,22,1353,0.0148,117.6,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,23,1486,0.0047,123.0,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,24,1505,0.0126,143.4,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,25,1632,0.0109,135.0,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,26,1430,0.0091,120.7,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,27,1622,0.0076,163.4,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,28,1577,0.0114,93.6,active,0,0,0
577,/v1/cards/{cardId}/pin,POST,29,1351,0.0082,123.5,active,0,0,0
578,/v1/loans/{loanId}/repayment,POST,0,512,0.0039,188.1,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,1,502,0.0275,256.3,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,2,505,0.0499,289.5,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,3,457,0.0409,197.4,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,4,412,0.0262,258.7,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,5,396,0.0292,208.1,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,6,393,0.0214,324.1,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,7,401,0.0365,284.2,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,8,381,0.0403,229.4,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,9,384,0.0303,196.2,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,10,380,0.0242,289.8,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,11,343,0.0465,252.9,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,12,290,0.025,228.6,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,13,278,0.0267,304.8,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,14,317,0.0233,240.9,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,15,261,0.0264,236.6,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,16,293,0.0295,412.2,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,17,270,0.0411,284.5,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,18,260,0.0268,291.4,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,19,202,0.0344,229.7,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,20,159,0.0346,286.5,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,21,242,0.0368,267.6,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,22,195,0.0176,258.2,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,23,161,0.0249,216.1,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,24,227,0.0189,192.0,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,25,122,0.0273,214.8,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,26,141,0.0405,230.1,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,27,104,0.0491,235.6,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,28,148,0.0545,203.1,deprecated,0,0,0
578,/v1/loans/{loanId}/repayment,POST,29,101,0.0334,264.3,deprecated,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,0,828,0.0139,110.8,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,1,796,0.0066,94.8,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,2,855,0.0099,123.8,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,3,870,0.0135,103.7,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,4,723,0.011,132.8,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,5,815,0.0125,136.8,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,6,800,0.0149,157.1,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,7,748,0.0111,126.3,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,8,794,0.0134,95.5,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,9,785,0.0021,103.4,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,10,781,0.0105,122.1,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,11,817,0.0,129.9,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,12,824,0.017,113.5,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,13,824,0.0,130.4,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,14,742,0.0105,94.9,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,15,797,0.0227,140.6,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,16,777,0.0053,92.5,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,17,817,0.0,98.0,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,18,754,0.0066,153.7,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,19,752,0.0176,124.2,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,20,801,0.0101,117.7,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,21,838,0.0138,115.6,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,22,779,0.0089,131.3,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,23,816,0.0015,109.4,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,24,784,0.0014,127.8,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,25,803,0.0083,142.3,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,26,780,0.0061,101.2,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,27,772,0.0126,121.2,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,28,839,0.0208,138.4,active,0,0,0
579,/v1/accounts/{accountId}/transactions,GET,29,823,0.0,132.3,active,0,0,0
580,/internal/kyc/verify,POST,0,1431,0.1751,301.1,orphaned,0,1,0
580,/internal/kyc/verify,POST,1,1444,0.272,439.1,orphaned,0,1,0
580,/internal/kyc/verify,POST,2,1736,0.2453,663.0,orphaned,0,1,0
580,/internal/kyc/verify,POST,3,1625,0.1591,663.0,orphaned,0,1,0
580,/internal/kyc/verify,POST,4,1055,0.1322,455.3,orphaned,0,1,0
580,/internal/kyc/verify,POST,5,1605,0.1707,461.2,orphaned,0,1,0
580,/internal/kyc/verify,POST,6,1932,0.2425,415.6,orphaned,0,1,0
580,/internal/kyc/verify,POST,7,1003,0.0872,508.7,orphaned,0,1,0
580,/internal/kyc/verify,POST,8,1090,0.2152,559.7,orphaned,0,1,0
580,/internal/kyc/verify,POST,9,592,0.166,314.7,orphaned,0,1,0
580,/internal/kyc/verify,POST,10,852,0.3592,99.6,orphaned,0,1,0
580,/internal/kyc/verify,POST,11,971,0.2554,175.0,orphaned,0,1,0
580,/internal/kyc/verify,POST,12,1306,0.337,485.0,orphaned,0,1,0
580,/internal/kyc/verify,POST,13,1441,0.3301,339.5,orphaned,0,1,0
580,/internal/kyc/verify,POST,14,1690,0.3847,406.1,orphaned,0,1,0
580,/internal/kyc/verify,POST,15,1970,0.3601,540.1,orphaned,0,1,0
580,/internal/kyc/verify,POST,16,589,0.2174,289.3,orphaned,0,1,0
580,/internal/kyc/verify,POST,17,2415,0.313,750.9,orphaned,0,1,0
580,/internal/kyc/verify,POST,18,1166,0.2332,398.4,orphaned,0,1,0
